Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount
0,2024-07-19 23:00:00,BTCUSDT,67156,67213.1,66877.3,66936,3027.809,202809436.1268,0
0,2024-07-19 22:45:00,BTCUSDT,67138.3,67321.1,67076.2,67156,1863.091,125175675.221,0
0,2024-07-19 22:30:00,BTCUSDT,67045.8,67378.1,66919.3,67138.3,5798.454,389370746.1083,0
0,2024-07-19 22:15:00,BTCUSDT,66933.4,67199,66851.9,67045.8,4434.081,297446456.251,0
0,2024-07-19 22:00:00,BTCUSDT,66779.9,67038.2,66779.9,66933.4,4255.642,284739196.3968,0
0,2024-07-19 21:45:00,BTCUSDT,66550.3,66795.5,66528.7,66779.9,1817.102,121217491.141,0
0,2024-07-19 21:30:00,BTCUSDT,66487.5,66600,66449.3,66550.3,2110.422,140408727.3608,0
0,2024-07-19 21:15:00,BTCUSDT,66643,66699.3,66392.5,66487.5,1467.693,97611253.7422,0
0,2024-07-19 21:00:00,BTCUSDT,66719.9,66765.3,66502.3,66643,2508.405,167065546.2903,0
0,2024-07-19 20:45:00,BTCUSDT,66528.3,66806.2,66475,66719.9,3786.425,252489273.903,0
0,2024-07-19 20:30:00,BTCUSDT,66482.3,66552.9,66371.7,66528.3,1130.344,75127057.3075,0
0,2024-07-19 20:15:00,BTCUSDT,66326.3,66758,66286.7,66482.3,3618.645,240776688.2179,0
0,2024-07-19 20:00:00,BTCUSDT,66369.9,66433.2,66207.3,66326.3,1281.68,84978667.1669,0
0,2024-07-19 19:45:00,BTCUSDT,66372.1,66402.8,66170,66369.9,1606.237,106446783.7767,0
0,2024-07-19 19:30:00,BTCUSDT,66327.3,66433,66187,66372.1,2585.071,171557004.1289,0
0,2024-07-19 19:15:00,BTCUSDT,66132.5,66500,66132.5,66327.3,5112.556,338952481.2449,0
0,2024-07-19 19:00:00,BTCUSDT,65788.2,66350,65784.6,66132.5,8092.057,535089853.3412,0
0,2024-07-19 18:45:00,BTCUSDT,65657.6,65800,65591.1,65788.2,1727.842,113475499.4037,0
0,2024-07-19 18:30:00,BTCUSDT,65286.3,65689.2,65227.7,65657.6,2609.288,170673730.7159,0
0,2024-07-19 18:15:00,BTCUSDT,65549.5,65785.3,65238.7,65286.3,3903.106,255672925.0448,0
0,2024-07-19 18:00:00,BTCUSDT,65709.5,65800,65499.9,65549.5,2304.214,151286335.6563,0
0,2024-07-19 17:45:00,BTCUSDT,65586.8,65722.5,65540.7,65709.5,3213.877,210975867.5127,0
0,2024-07-19 17:30:00,BTCUSDT,65523.2,65640.7,65410.8,65586.8,4036.745,264536809.1604,0
0,2024-07-19 17:15:00,BTCUSDT,65503.8,65864.9,65446.3,65523.2,7760.696,509363932.2897,0
0,2024-07-19 17:00:00,BTCUSDT,65080.5,65600,64951.4,65503.8,6198.062,404187423.6935,0
0,2024-07-19 16:45:00,BTCUSDT,64570,65281.5,64569.9,65080.5,6930.126,450245454.5998,0
0,2024-07-19 16:30:00,BTCUSDT,64065.9,64862.7,64011.3,64570,6479.581,418353318.8545,0
0,2024-07-19 16:15:00,BTCUSDT,64207.1,64263.5,64058.3,64065.9,1085.289,69613031.9116,0
0,2024-07-19 16:00:00,BTCUSDT,64364.3,64409.7,64167.8,64207.1,1666.622,107125026.6253,0
0,2024-07-19 15:45:00,BTCUSDT,64209.7,64395,64209.7,64364.3,2234.774,143760393.9368,0
0,2024-07-19 15:30:00,BTCUSDT,64163.6,64218.5,64102.5,64209.7,813.022,52157756.1442,0
0,2024-07-19 15:15:00,BTCUSDT,64172.4,64200,64090.2,64163.6,633.272,40624216.893,0
0,2024-07-19 15:00:00,BTCUSDT,64083.8,64227.9,64000,64172.4,1443.093,92549628.8867,0
0,2024-07-19 14:45:00,BTCUSDT,63918.4,64123.8,63899.7,64083.8,615.039,39356777.1205,0
0,2024-07-19 14:30:00,BTCUSDT,64035.7,64043.6,63912.9,63918.4,504.711,32280463.537,0
0,2024-07-19 14:15:00,BTCUSDT,63963.7,64152.7,63955.5,64035.7,824.962,52849910.1281,0
0,2024-07-19 14:00:00,BTCUSDT,63954.6,64075.5,63939.6,63963.7,817.71,52331172.4288,0
0,2024-07-19 13:45:00,BTCUSDT,63982.1,64053.9,63949.5,63954.6,526.262,33681629.966,0
0,2024-07-19 13:30:00,BTCUSDT,64033.1,64117.6,63970.1,63982.1,1250.434,80086676.1867,0
0,2024-07-19 13:15:00,BTCUSDT,63878.1,64079.6,63870.5,64033.1,1266.574,81076717.302,0
0,2024-07-19 13:00:00,BTCUSDT,63680.4,63882.4,63617.5,63878.1,1170.755,74706658.5978,0
0,2024-07-19 12:45:00,BTCUSDT,63622.5,63781,63622.5,63680.4,708.46,45131881.5198,0
0,2024-07-19 12:30:00,BTCUSDT,63859.9,63909.2,63603,63622.5,1311.606,83607206.3088,0
0,2024-07-19 12:15:00,BTCUSDT,63973.7,64041.8,63855.5,63859.9,803.42,51367133.7079,0
0,2024-07-19 12:00:00,BTCUSDT,63751.1,64068.3,63733,63973.7,1811.865,115918499.0543,0
0,2024-07-19 11:45:00,BTCUSDT,63769,63820,63708.7,63751.1,553.901,35310517.2619,0
0,2024-07-19 11:30:00,BTCUSDT,63499.9,63849,63483,63769,2741.125,174675481.6559,0
0,2024-07-19 11:15:00,BTCUSDT,63377,63508.8,63356,63499.9,2132.941,135297531.5537,0
0,2024-07-19 11:00:00,BTCUSDT,63662.5,63785.7,63376,63377,2049.054,130279902.0548,0
0,2024-07-19 10:45:00,BTCUSDT,63704.5,63806.2,63558,63662.5,2216.201,141089494.8936,0
0,2024-07-19 10:30:00,BTCUSDT,63952,63954.2,63637.8,63704.5,3080.801,196372277.3007,0
0,2024-07-19 10:15:00,BTCUSDT,63913.6,64005.4,63873.6,63952,1256.7,80366710.3923,0
0,2024-07-19 10:00:00,BTCUSDT,64168.2,64173.2,63752.5,63913.6,2680.068,171310734.798,0
0,2024-07-19 09:45:00,BTCUSDT,64244.1,64278.5,64124.3,64168.2,886.279,56882681.8721,0
0,2024-07-19 09:30:00,BTCUSDT,64338,64346.5,64243.1,64244.1,363.828,23383743.1606,0
0,2024-07-19 09:15:00,BTCUSDT,64366.9,64404.9,64225,64338,1071.85,68942686.1368,0
0,2024-07-19 09:00:00,BTCUSDT,64131,64443,64102.9,64366.9,1798.622,115764917.8522,0
0,2024-07-19 08:45:00,BTCUSDT,64115.9,64211.4,64096.5,64131,608.168,39026458.2865,0
0,2024-07-19 08:30:00,BTCUSDT,64080.7,64138.6,64056.9,64115.9,560.301,35914814.7468,0
0,2024-07-19 08:15:00,BTCUSDT,64143.1,64173.5,64070.8,64080.7,442.01,28332867.9316,0
0,2024-07-19 08:00:00,BTCUSDT,64104.2,64178.1,64072.4,64143.1,656.992,42130961.4582,0
0,2024-07-19 07:45:00,BTCUSDT,64191.1,64227.6,64104.2,64104.2,520.41,33389870.3322,0
0,2024-07-19 07:30:00,BTCUSDT,64170.9,64257,64122,64191.1,699.303,44903026.6301,0
0,2024-07-19 07:15:00,BTCUSDT,64168.1,64192.4,64128.2,64170.9,712.948,45741412.5033,0
0,2024-07-19 07:00:00,BTCUSDT,64275.3,64339.2,64163.1,64168.1,1224.284,78661433.672,0
0,2024-07-19 06:45:00,BTCUSDT,64315.7,64334.2,64217.1,64275.3,1264.276,81242480.4837,0
0,2024-07-19 06:30:00,BTCUSDT,63980.8,64333.8,63978.1,64315.7,1876.565,120481036.4326,0
0,2024-07-19 06:15:00,BTCUSDT,63988.6,64104,63912.6,63980.8,1360.475,87093392.0277,0
0,2024-07-19 06:00:00,BTCUSDT,63800,64048.9,63778.7,63988.6,1586.391,101458635.5502,0
0,2024-07-19 05:45:00,BTCUSDT,63744.8,63800,63602.3,63800,754.283,48040061.5193,0
0,2024-07-19 05:30:00,BTCUSDT,63808.2,63809.6,63687.2,63744.8,585.583,37330647.6491,0
0,2024-07-19 05:15:00,BTCUSDT,63860,63910.2,63729.1,63808.2,863.474,55083399.3851,0
0,2024-07-19 05:00:00,BTCUSDT,63779.9,63898.7,63744,63860,949.267,60605649.599,0
0,2024-07-19 04:45:00,BTCUSDT,63706.5,63815.2,63659.8,63779.9,628.424,40062603.4487,0
0,2024-07-19 04:30:00,BTCUSDT,63603,63747.7,63550,63706.5,981.319,62461009.6493,0
0,2024-07-19 04:15:00,BTCUSDT,63389.8,63617.7,63258.4,63603,2004.061,127110286.7216,0
0,2024-07-19 04:00:00,BTCUSDT,63563.6,63567.9,63383.1,63389.8,1562.144,99154390.0204,0
0,2024-07-19 03:45:00,BTCUSDT,63658.2,63658.2,63511.5,63563.6,921.332,58561203.952,0
0,2024-07-19 03:30:00,BTCUSDT,63638.3,63758.8,63611.2,63658.2,508.155,32367153.5014,0
0,2024-07-19 03:15:00,BTCUSDT,63741.5,63750.2,63561.1,63638.3,1505.27,95844815.8975,0
0,2024-07-19 03:00:00,BTCUSDT,63949.9,63989,63741.5,63741.5,1180.123,75333115.0996,0
0,2024-07-19 02:45:00,BTCUSDT,63954.6,63973.5,63909.7,63949.9,249.972,15980032.1246,0
0,2024-07-19 02:30:00,BTCUSDT,63957.2,63999.4,63925.3,63954.6,282.251,18056493.5722,0
0,2024-07-19 02:15:00,BTCUSDT,63927.8,64003,63897.2,63957.2,281.488,18001370.3939,0
0,2024-07-19 02:00:00,BTCUSDT,63987.1,64043.3,63917,63927.8,621.984,39778453.2066,0
0,2024-07-19 01:45:00,BTCUSDT,64066.1,64073.9,63930.8,63987.1,610.039,39032019.2405,0
0,2024-07-19 01:30:00,BTCUSDT,63978.3,64079.4,63916.3,64066.1,1110.996,71094941.6542,0
0,2024-07-19 01:15:00,BTCUSDT,63736.1,64071.9,63677.9,63978.3,2363.558,151140280.6545,0
0,2024-07-19 01:00:00,BTCUSDT,63801,63813,63671.4,63736.1,372.332,23727020.9904,0
0,2024-07-19 00:45:00,BTCUSDT,63748.3,63830.6,63743.4,63801,276.89,17660187.0748,0
0,2024-07-19 00:30:00,BTCUSDT,63860.1,63887.8,63738.3,63748.3,660.169,42123313.0907,0
0,2024-07-19 00:15:00,BTCUSDT,63808.9,63866.4,63775.8,63860.1,802.937,51252950.2159,0
0,2024-07-19 00:00:00,BTCUSDT,63782.4,63818.8,63705,63808.9,471.377,30049195.3673,0
0,2024-07-18 23:45:00,BTCUSDT,63614.3,63794,63552.9,63782.4,954.472,60796010.8284,0
0,2024-07-18 23:30:00,BTCUSDT,63628.6,63690,63592.3,63614.3,392.675,24993879.4708,0
0,2024-07-18 23:15:00,BTCUSDT,63407.4,63633.8,63401.5,63628.6,464.403,29507695.0604,0
0,2024-07-18 23:00:00,BTCUSDT,63515.3,63585.7,63397.5,63407.4,633.537,40216471.4638,0
0,2024-07-18 22:45:00,BTCUSDT,63535.6,63706.1,63451.2,63515.3,1922.008,122290058.9004,0
0,2024-07-18 22:30:00,BTCUSDT,63380,63636.2,63328.6,63535.6,1577.434,100158424.9916,0
0,2024-07-18 22:15:00,BTCUSDT,63402.6,63516.2,63196.7,63380,2575.369,162966000.5267,0
0,2024-07-18 22:00:00,BTCUSDT,63485.4,63605.1,63356,63402.6,812.426,51596372.926,0
0,2024-07-18 21:45:00,BTCUSDT,63333,63564.7,63305.8,63485.4,1039.374,65896759.4252,0
0,2024-07-18 21:30:00,BTCUSDT,63531.5,63566,63333,63333,856.053,54328900.0368,0
0,2024-07-18 21:15:00,BTCUSDT,63361.7,63622.6,63345.1,63531.5,972.81,61766525.0794,0
0,2024-07-18 21:00:00,BTCUSDT,63518.5,63584.3,63350,63361.7,1055.755,66992448.0194,0
0,2024-07-18 20:45:00,BTCUSDT,63610.6,63661.7,63457.5,63518.5,931.226,59189941.7721,0
0,2024-07-18 20:30:00,BTCUSDT,63748.8,63815.2,63604.2,63610.6,579.604,36906528.8235,0
0,2024-07-18 20:15:00,BTCUSDT,63746.2,63838.3,63671,63748.8,527.312,33613821.3784,0
0,2024-07-18 20:00:00,BTCUSDT,63861.6,63909.4,63656.3,63746.2,1280.86,81683602.4507,0
0,2024-07-18 19:45:00,BTCUSDT,63763.7,63861.7,63721.2,63861.6,3645.951,232495545.9782,0
0,2024-07-18 19:30:00,BTCUSDT,63614.6,63788,63543.2,63763.7,2095.471,133514503.5983,0
0,2024-07-18 19:15:00,BTCUSDT,63642,63643.1,63412,63614.6,1423.184,90436110.3053,0
0,2024-07-18 19:00:00,BTCUSDT,63500.1,63644.8,63271.4,63642,3220.287,204451723.3961,0
0,2024-07-18 18:45:00,BTCUSDT,63789.4,63859.9,63363.6,63500.1,3609.549,229252684.0433,0
0,2024-07-18 18:30:00,BTCUSDT,63706.9,63904,63577.7,63789.4,4562.924,290937643.3413,0
0,2024-07-18 18:15:00,BTCUSDT,63623.9,63814.2,63460,63706.9,5579.153,354805326.437,0
0,2024-07-18 18:00:00,BTCUSDT,63958,63958,63550.3,63623.9,3997.558,254748230.333,0
0,2024-07-18 17:45:00,BTCUSDT,63976.9,64024.5,63654.2,63958,6219.36,397027655.2931,0
0,2024-07-18 17:30:00,BTCUSDT,64348.5,64348.5,63890,63976.9,4292.57,275007244.5273,0
0,2024-07-18 17:15:00,BTCUSDT,64443,64545.6,64200,64348.5,3918.103,252027486.0063,0
0,2024-07-18 17:00:00,BTCUSDT,64551.7,64663.6,64431.2,64443,1069.548,69050561.8934,0
0,2024-07-18 16:45:00,BTCUSDT,64554.4,64622,64463.5,64551.7,1597.151,103073464.9771,0
0,2024-07-18 16:30:00,BTCUSDT,64826.7,64904.8,64532,64554.4,2800.494,181083491.4401,0
0,2024-07-18 16:15:00,BTCUSDT,64932.9,65044.9,64798.4,64826.7,1747.055,113451472.5578,0
0,2024-07-18 16:00:00,BTCUSDT,64794.5,65079.3,64794.5,64932.9,1650.094,107205236.6097,0
0,2024-07-18 15:45:00,BTCUSDT,64781.5,64933.3,64765.1,64794.5,947.421,61431582.7406,0
0,2024-07-18 15:30:00,BTCUSDT,64724.9,64959,64673,64781.5,1994.281,129311711.1324,0
0,2024-07-18 15:15:00,BTCUSDT,64799.8,64805.5,64708,64724.9,758.649,49132999.1551,0
0,2024-07-18 15:00:00,BTCUSDT,64712.4,64832.9,64700.6,64799.8,1113.477,72125571.1646,0
0,2024-07-18 14:45:00,BTCUSDT,64632,64717.1,64598.6,64712.4,630.413,40766771.3046,0
0,2024-07-18 14:30:00,BTCUSDT,64542,64705.9,64538,64632,1182.906,76472424.6979,0
0,2024-07-18 14:15:00,BTCUSDT,64482.4,64577.8,64408.3,64542,781.656,50411153.7593,0
0,2024-07-18 14:00:00,BTCUSDT,64566.3,64597.3,64398,64482.4,1313.124,84639425.0865,0
0,2024-07-18 13:45:00,BTCUSDT,64510.5,64575.4,64462,64566.3,537.443,34682960.3396,0
0,2024-07-18 13:30:00,BTCUSDT,64460.9,64564.1,64442.9,64510.5,1007.37,64988116.2345,0
0,2024-07-18 13:15:00,BTCUSDT,64621.4,64701.9,64450,64460.9,1412.19,91168380.3959,0
0,2024-07-18 13:00:00,BTCUSDT,64809.7,64809.7,64609.5,64621.4,1012.126,65465076.1143,0
0,2024-07-18 12:45:00,BTCUSDT,64787.5,64848,64768.7,64809.7,255.732,16572419.6949,0
0,2024-07-18 12:30:00,BTCUSDT,64846.2,64855,64774.1,64787.5,186.714,12100400.0275,0
0,2024-07-18 12:15:00,BTCUSDT,64760.4,64875,64671.9,64846.2,477.589,30943771.3549,0
0,2024-07-18 12:00:00,BTCUSDT,64889.9,64901.6,64760,64760.4,881.598,57158502.1656,0
0,2024-07-18 11:45:00,BTCUSDT,64705.4,64913.1,64667.5,64889.9,877.898,56909259.4236,0
0,2024-07-18 11:30:00,BTCUSDT,64733.5,64751.5,64618,64705.4,664.02,42942009.0209,0
0,2024-07-18 11:15:00,BTCUSDT,64746.2,64776.8,64582.2,64733.5,938.264,60678069.5751,0
0,2024-07-18 11:00:00,BTCUSDT,64627.3,64788.4,64591,64746.2,981.714,63499571.2424,0
0,2024-07-18 10:45:00,BTCUSDT,64719.5,64763.3,64620,64627.3,550.603,35609429.9873,0
0,2024-07-18 10:30:00,BTCUSDT,64720.9,64780.5,64673.8,64719.5,747.43,48378156.2084,0
0,2024-07-18 10:15:00,BTCUSDT,64838.1,64853.2,64680,64720.9,1372.368,88887886.1256,0
0,2024-07-18 10:00:00,BTCUSDT,64960,64980,64802.1,64838.1,847.036,54946642.8487,0
0,2024-07-18 09:45:00,BTCUSDT,64916.5,65014.3,64897.6,64960,1940.652,126056587.2123,0
0,2024-07-18 09:30:00,BTCUSDT,64834.4,64921,64795.1,64916.5,884.864,57383394.3958,0
0,2024-07-18 09:15:00,BTCUSDT,64862.2,64938.6,64794.1,64834.4,1382.708,89697311.9858,0
0,2024-07-18 09:00:00,BTCUSDT,64705,64901.3,64659.9,64862.2,1147.924,74367106.6894,0
0,2024-07-18 08:45:00,BTCUSDT,64634,64814.5,64633.9,64705,1449.08,93809074.6424,0
0,2024-07-18 08:30:00,BTCUSDT,64497.8,64650,64497.7,64634,1168.959,75525395.9529,0
0,2024-07-18 08:15:00,BTCUSDT,64415,64502.3,64359,64497.8,1574.073,101401386.3613,0
0,2024-07-18 08:00:00,BTCUSDT,64529.2,64606.7,64415,64415,789.439,50916313.1544,0
0,2024-07-18 07:45:00,BTCUSDT,64657.6,64686.9,64487.9,64529.2,1009.752,65189837.8024,0
0,2024-07-18 07:30:00,BTCUSDT,64624.2,64688.9,64564.2,64657.6,845.355,54620516.0201,0
0,2024-07-18 07:15:00,BTCUSDT,64745,64753.7,64609.2,64624.2,1250.153,80838179.1827,0
0,2024-07-18 07:00:00,BTCUSDT,64827,64834.1,64709.4,64745,686.508,44470359.3284,0
0,2024-07-18 06:45:00,BTCUSDT,64839.5,64888,64762.4,64827,785.957,50952669.43,0
0,2024-07-18 06:30:00,BTCUSDT,64713.6,64858.9,64684.3,64839.5,431.073,27914852.6025,0
0,2024-07-18 06:15:00,BTCUSDT,64691,64833.5,64640,64713.6,992.36,64276202.9362,0
0,2024-07-18 06:00:00,BTCUSDT,64643.8,64744.8,64563.1,64691,619.161,40050033.0172,0
0,2024-07-18 05:45:00,BTCUSDT,64633.7,64735.3,64559.8,64643.8,535.02,34573303.1197,0
0,2024-07-18 05:30:00,BTCUSDT,64578,64694.9,64521.1,64633.7,861.077,55635832.8581,0
0,2024-07-18 05:15:00,BTCUSDT,64483.9,64652.3,64188,64578,4022.747,259029784.4923,0
0,2024-07-18 05:00:00,BTCUSDT,64621,65095,64430,64483.9,5020.635,325317572.034,0
0,2024-07-18 04:45:00,BTCUSDT,64587.5,64621.5,64528.6,64621,457.386,29540040.6901,0
0,2024-07-18 04:30:00,BTCUSDT,64589.9,64616.6,64451.6,64587.5,1048.196,67647824.0408,0
0,2024-07-18 04:15:00,BTCUSDT,64368,64614.3,64362.3,64589.9,864.707,55777334.9659,0
0,2024-07-18 04:00:00,BTCUSDT,64386,64514.5,64319.3,64368,758.713,48862680.4371,0
0,2024-07-18 03:45:00,BTCUSDT,64363.5,64496.6,64295.1,64386,908.215,58513987.2544,0
0,2024-07-18 03:30:00,BTCUSDT,64094,64414,64079.1,64363.5,1772.322,113937472.1563,0
0,2024-07-18 03:15:00,BTCUSDT,63858.2,64094,63858.2,64094,973.262,62254648.1986,0
0,2024-07-18 03:00:00,BTCUSDT,64035.7,64141.1,63858.1,63858.2,1260.848,80672773.1726,0
0,2024-07-18 02:45:00,BTCUSDT,64184.2,64184.3,64028.1,64035.7,789.886,50621718.9063,0
0,2024-07-18 02:30:00,BTCUSDT,64255.7,64328.5,64184.2,64184.2,324.372,20841186.1468,0
0,2024-07-18 02:15:00,BTCUSDT,64120.2,64274.4,64097.1,64255.7,260.783,16745107.6808,0
0,2024-07-18 02:00:00,BTCUSDT,64210,64233.6,64053.8,64120.2,642.253,41179170.0957,0
0,2024-07-18 01:45:00,BTCUSDT,64271.9,64304.3,64156.4,64210,351.156,22545983.3088,0
0,2024-07-18 01:30:00,BTCUSDT,64319.7,64343,64100,64271.9,530.163,34057163.8626,0
0,2024-07-18 01:15:00,BTCUSDT,64183.7,64344.5,64053.8,64319.7,712.453,45724657.3279,0
0,2024-07-18 01:00:00,BTCUSDT,64264.1,64401.5,64183.2,64183.7,649.821,41774225.7273,0
0,2024-07-18 00:45:00,BTCUSDT,64423.5,64423.6,64207.9,64264.1,603.193,38807008.6826,0
0,2024-07-18 00:30:00,BTCUSDT,64207.8,64516.2,64186.6,64423.5,1435.675,92403302.9162,0
0,2024-07-18 00:15:00,BTCUSDT,64162.1,64214,64038.1,64207.8,796.906,51099679.08,0
0,2024-07-18 00:00:00,BTCUSDT,64458.6,64460,63998.1,64162.1,3256.873,209021922.6416,0
0,2024-07-17 23:45:00,BTCUSDT,64552.8,64575,64442.3,64458.6,240.287,15499703.5538,0
0,2024-07-17 23:30:00,BTCUSDT,64571.8,64631.4,64500.5,64552.8,692.443,44725310.273,0
0,2024-07-17 23:15:00,BTCUSDT,64496.9,64590,64485,64571.8,404.363,26097212.243,0
0,2024-07-17 23:00:00,BTCUSDT,64518,64584.3,64468,64496.9,607.556,39198772.8343,0
0,2024-07-17 22:45:00,BTCUSDT,64615.7,64695.5,64459.4,64518,391.76,25315719.3488,0
0,2024-07-17 22:30:00,BTCUSDT,64662.4,64698.7,64571.8,64615.7,700.203,45259119.8737,0
0,2024-07-17 22:15:00,BTCUSDT,64466.1,64690.7,64402.6,64662.4,1195.168,77176290.7839,0
0,2024-07-17 22:00:00,BTCUSDT,64464.1,64523,64452.1,64466.1,392.737,25329846.2083,0
0,2024-07-17 21:45:00,BTCUSDT,64498.8,64504.5,64343.8,64464.1,453.909,29240159.2757,0
0,2024-07-17 21:30:00,BTCUSDT,64460,64524,64360,64498.8,736.433,47470108.3175,0
0,2024-07-17 21:15:00,BTCUSDT,64329.5,64465.6,64328.2,64460,992.179,63922929.7401,0
0,2024-07-17 21:00:00,BTCUSDT,64238.7,64382.7,64168.1,64329.5,1185.283,76207682.6098,0
0,2024-07-17 20:45:00,BTCUSDT,64318,64345.1,64215.5,64238.7,766.911,49284761.8107,0
0,2024-07-17 20:30:00,BTCUSDT,64200.1,64366,64161.7,64318,1088.18,69962138.5102,0
0,2024-07-17 20:15:00,BTCUSDT,63910.8,64207.2,63910.8,64200.1,1350.205,86452670.5274,0
0,2024-07-17 20:00:00,BTCUSDT,64220.1,64308.9,63900.5,63910.8,2327.512,149218449.0342,0
0,2024-07-17 19:45:00,BTCUSDT,63983.7,64243,63900.2,64220.1,2702.776,173144565.8555,0
0,2024-07-17 19:30:00,BTCUSDT,64319.1,64325.9,63804.5,63983.7,4659.579,298399993.887,0
0,2024-07-17 19:15:00,BTCUSDT,64354.7,64473.1,64223,64319.1,5186.879,333754359.0639,0
0,2024-07-17 19:00:00,BTCUSDT,64676,64721.4,64288,64354.7,4562.446,294169483.6795,0
0,2024-07-17 18:45:00,BTCUSDT,65005.7,65005.7,64574.5,64676,4381.151,283596856.4509,0
0,2024-07-17 18:30:00,BTCUSDT,65111.6,65340,64963.5,65005.7,2279.791,148591134.1442,0
0,2024-07-17 18:15:00,BTCUSDT,65005.4,65123.5,64945.2,65111.6,963.669,62697345.0426,0
0,2024-07-17 18:00:00,BTCUSDT,64999,65077,64806,65005.4,895.273,58147799.3915,0
0,2024-07-17 17:45:00,BTCUSDT,65080,65178,64863.5,64999,1399.706,90998198.4144,0
0,2024-07-17 17:30:00,BTCUSDT,64800.1,65178,64766.7,65080,1871.647,121784075.9009,0
0,2024-07-17 17:15:00,BTCUSDT,64731.1,64913.3,64712.7,64800.1,1159.212,75160003.5437,0
0,2024-07-17 17:00:00,BTCUSDT,65079.8,65150.2,64629.6,64731.1,2986.573,193576215.6209,0
0,2024-07-17 16:45:00,BTCUSDT,64660,65268,64533.3,65079.8,5476.902,356156035.7198,0
0,2024-07-17 16:30:00,BTCUSDT,64652.5,64885,64491.9,64660,3656.478,236437505.1756,0
0,2024-07-17 16:15:00,BTCUSDT,64757.6,64839.3,64550,64652.5,1342.4,86780241.2255,0
0,2024-07-17 16:00:00,BTCUSDT,64690.7,64914.8,64683.9,64757.6,798.096,51729003.6515,0
0,2024-07-17 15:45:00,BTCUSDT,64722.1,64807.3,64651.9,64690.7,532.373,34455365.7001,0
0,2024-07-17 15:30:00,BTCUSDT,64750,64967.7,64644.6,64722.1,2151.898,139469168.377,0
0,2024-07-17 15:15:00,BTCUSDT,64762.6,64861.3,64750,64750,1443.851,93582138.3084,0
0,2024-07-17 15:00:00,BTCUSDT,64683.3,64835.6,64527.6,64762.6,2422.737,156780052.7501,0
0,2024-07-17 14:45:00,BTCUSDT,64678,64764.7,64597.8,64683.3,1130.962,73155256.4455,0
0,2024-07-17 14:30:00,BTCUSDT,64864.9,64871.5,64516.3,64678,4540.557,293516278.7848,0
0,2024-07-17 14:15:00,BTCUSDT,64882.5,65039.2,64692.3,64864.9,2693.874,174660428.8287,0
0,2024-07-17 14:00:00,BTCUSDT,65098.9,65109,64850,64882.5,2063.013,133998817.6042,0
0,2024-07-17 13:45:00,BTCUSDT,65264.4,65312.3,65046.4,65098.9,898.463,58506834.8422,0
0,2024-07-17 13:30:00,BTCUSDT,65276.9,65290.9,65117.4,65264.4,1021.292,66620862.6309,0
0,2024-07-17 13:15:00,BTCUSDT,65208.8,65277,65050,65276.9,1213.579,79051276.1278,0
0,2024-07-17 13:00:00,BTCUSDT,65277.6,65286.8,65100,65208.8,968.387,63116945.7887,0
0,2024-07-17 12:45:00,BTCUSDT,65324.9,65325.1,65194.7,65277.6,582.077,37978853.3215,0
0,2024-07-17 12:30:00,BTCUSDT,65315.8,65395.9,65222.2,65324.9,1096.851,71622633.7405,0
0,2024-07-17 12:15:00,BTCUSDT,65314.2,65475.6,65260.1,65315.8,1182.277,77306717.0116,0
0,2024-07-17 12:00:00,BTCUSDT,65145.8,65345.9,65034.1,65314.2,1988.073,129526817.5298,0
0,2024-07-17 11:45:00,BTCUSDT,65179,65333.6,65132.4,65145.8,1246.364,81275888.2479,0
0,2024-07-17 11:30:00,BTCUSDT,65242.4,65426.4,65103.6,65179,3130.703,204418392.3537,0
0,2024-07-17 11:15:00,BTCUSDT,65027.8,65245.7,64760.4,65242.4,5140.532,334144897.5724,0
0,2024-07-17 11:00:00,BTCUSDT,65208,65306.8,65027.8,65027.8,2159.57,140639495.6422,0
0,2024-07-17 10:45:00,BTCUSDT,65290,65361,65177.7,65208,930.663,60740673.1216,0
0,2024-07-17 10:30:00,BTCUSDT,65379.7,65391.2,65185.1,65290,1605.981,104809125.6604,0
0,2024-07-17 10:15:00,BTCUSDT,65461.8,65496,65257.9,65379.7,2320.422,151633819.4549,0
0,2024-07-17 10:00:00,BTCUSDT,65528.9,65544.7,65427.7,65461.8,878.332,57516355.3119,0
0,2024-07-17 09:45:00,BTCUSDT,65641.1,65653.4,65528.9,65528.9,430.653,28242481.3283,0
0,2024-07-17 09:30:00,BTCUSDT,65533.1,65655,65426.3,65641.1,2347.212,153833490.6059,0
0,2024-07-17 09:15:00,BTCUSDT,65740.5,65740.5,65500,65533.1,970.659,63653996.4835,0
0,2024-07-17 09:00:00,BTCUSDT,65584.5,65750.6,65580,65740.5,477.668,31369967.3878,0
0,2024-07-17 08:45:00,BTCUSDT,65745.5,65768.3,65557.1,65584.5,950.47,62372325.5695,0
0,2024-07-17 08:30:00,BTCUSDT,65880,65880.1,65672.7,65745.5,923.575,60733566.5786,0
0,2024-07-17 08:15:00,BTCUSDT,65833.4,65960.1,65783.5,65880,1204.856,79352946.0227,0
0,2024-07-17 08:00:00,BTCUSDT,65789.4,65833.4,65717.6,65833.4,528.406,34754215.5466,0
0,2024-07-17 07:45:00,BTCUSDT,65725,65789.4,65670,65789.4,659.022,43325585.7028,0
